,Chandigarh,Delhi,Haryana,Himachal Pradesh,Jammu & Kashmir,Ladakh,Punjab,Rajasthan,Uttar Pradesh,Uttarakhand,Northern Region,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Puducherry,Southern Region,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2022-06-08,0.0,0.96,2.08,6.92,0.0,0.0,7.65,164.02,9.82,0.64,192.09,1.1,135.32,46.56,41.5,0.0,0.0,0.0,224.48,69.82,18.66,113.02,1.38,129.63,0.06,332.57,0.54,0.0,1.46,2.64,0.0,4.640000000000001,0.0,0.52,0.0,0.0,0.0,0.0,0.02,0.54,754.3199999999998
2022-06-09,0.0,0.63,1.95,7.17,0.0,0.0,6.48,172.92,10.54,0.64,200.33,1.2,136.56,46.150000000000006,29.4,0.0,0.0,0.0,213.31,68.81,20.41,109.0,1.52,127.6,0.06,327.40000000000003,0.54,0.0,1.46,2.64,0.0,4.640000000000001,0.0,0.37,0.0,0.0,0.0,0.0,0.01,0.38,746.06
2022-06-10,0.0,0.96,2.0700000000000003,6.62,0.0,0.0,6.58,164.84,9.33,0.68,191.08,0.8,104.67999999999998,36.31,29.9,0.0,0.0,0.0,171.68999999999997,75.18,22.83,112.84,1.29,120.36,0.06,332.56,1.71,0.0,1.96,2.64,0.0,6.3100000000000005,0.0,0.41,0.0,0.0,0.0,0.0,0.04,0.4499999999999999,702.0899999999999
2022-06-11,0.0,0.95,2.1100000000000003,6.5600000000000005,0.0,0.0,6.73,162.3,9.09,0.67,188.41,1.0,92.1,35.150000000000006,39.3,0.0,0.0,0.0,167.55,64.83,21.9,118.5,1.21,120.79,0.06,327.29,0.55,0.0,2.1,2.64,0.0,5.290000000000001,0.0,0.59,0.0,0.0,0.0,0.0,0.02,0.61,689.15
2022-06-12,0.0,0.82,2.06,7.07,0.0,0.0,6.74,143.67,10.35,0.66,171.36999999999998,1.0,64.66,20.61,27.8,0.0,0.0,0.0,114.07,57.75,22.1,96.03,1.14,120.12,0.06,297.2,0.6,0.0,2.45,2.64,0.0,5.69,0.0,0.39,0.0,0.0,0.0,0.0,0.02,0.41,588.7399999999999
2022-06-13,0.0,0.97,1.82,6.54,0.0,0.0,6.31,104.24,9.97,0.65,130.50000000000003,1.2,37.47,20.73,32.2,0.0,0.0,0.0,91.6,43.11,19.62,100.43,1.28,94.28,0.07,258.79,0.59,0.0,2.45,2.64,0.0,5.68,0.0,0.2,0.0,0.0,0.0,0.0,0.01,0.21,486.78
2022-06-14,0.0,0.86,1.81,7.27,0.0,0.0,6.109999999999999,96.69,10.03,0.62,123.39,1.2,46.81,29.28,32.9,0.0,0.0,0.0,110.19,51.68,20.93,100.26,1.2000000000000002,83.35000000000001,0.07,257.49,0.6,0.0,2.23,2.64,0.0,5.470000000000001,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,496.7200000000001
2022-06-15,0.0,0.97,2.19,6.9,0.0,0.0,8.8,147.25,8.79,0.65,175.55,1.0,82.0,35.980000000000004,39.6,0.0,0.0,0.0,158.58,32.33,17.94,80.39,0.88,67.69,0.07,199.3,0.51,0.0,2.34,2.64,0.0,5.49,0.0,0.21,0.0,0.0,0.0,0.0,0.01,0.22,539.14
2022-06-16,0.0,1.0,1.96,7.23,0.0,0.0,6.0,169.45000000000002,7.13,0.6,193.37,1.0,111.24,29.96,36.5,0.0,0.0,0.0,178.7,39.79,16.39,91.73,1.34,56.36,0.07,205.68,0.41,0.0,1.08,2.64,0.0,4.13,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,582.04
2022-06-17,0.0,0.99,1.55,7.29,0.0,0.0,5.63,171.23000000000002,9.22,0.48,196.39,1.0,101.92,28.87,27.1,0.0,0.0,0.0,158.89,29.160000000000004,19.48,83.13000000000001,1.29,37.22,0.03,170.31,0.43,0.0,1.51,2.64,0.0,4.58,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,530.3399999999999
2022-06-18,0.0,0.89,0.94,8.1,0.0,0.0,4.52,116.38,9.1,0.28,140.21,0.1,95.93,29.06,31.2,0.0,0.0,0.0,156.29,29.78,17.81,79.32,1.28,51.79,0.06,180.04,0.5,0.0,1.2,2.64,0.0,4.34,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.2,481.0799999999999
2022-06-19,0.0,0.86,1.17,8.61,0.0,0.0,6.2700000000000005,109.92,8.530000000000001,0.49,135.85000000000002,0.5,96.97,30.58,38.1,0.0,0.0,0.0,166.15,34.53,16.35,115.5,1.12,70.03999999999999,0.05,237.59,0.96,0.0,2.58,2.64,0.0,6.18,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.41,546.18
2022-06-20,0.0,0.99,1.65,7.11,0.0,0.0,7.45,121.41,9.55,0.72,148.88000000000002,0.7,144.28,35.120000000000005,53.9,0.0,0.0,0.0,234.0,52.28,19.43,107.75,1.67,90.25,0.06,271.44,0.56,0.0,1.96,2.64,0.0,5.16,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.55,660.0299999999999
2022-06-21,0.0,0.54,1.3199999999999998,6.56,0.0,0.0,5.58,91.85,10.04,0.6,116.49,1.1,147.84,25.36,45.5,0.0,0.0,0.0,219.8,59.440000000000005,18.29,94.22,1.51,129.14,0.06,302.66,0.54,0.0,2.16,2.64,0.0,5.34,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.59,644.8800000000001
2022-06-22,0.0,0.4,1.58,4.86,0.0,0.0,6.43,99.08,11.03,0.73,124.11,1.1,60.23,21.08,21.3,0.0,0.0,0.0,103.71,49.2,17.369999999999997,88.85,1.39,116.58,0.06,273.45,0.64,0.0,2.13,2.64,0.0,5.41,0.0,0.57,0.0,0.0,0.0,0.0,1.83,2.4,509.08
2022-06-23,0.0,0.53,1.77,6.25,0.0,0.0,8.49,107.33,10.64,0.77,135.78,0.7,60.55,19.03,20.9,0.0,0.0,0.0,101.18,45.74,21.01,101.53,1.01,107.98,0.06,277.33,0.61,0.0,2.33,2.64,0.0,5.58,0.0,0.56,0.0,0.0,0.0,0.0,1.32,1.88,521.75
2022-06-24,0.0,0.99,1.76,6.31,0.0,0.0,8.23,97.73,11.66,0.76,127.43999999999998,0.9,73.31,16.580000000000002,27.0,0.0,0.0,0.0,117.79,73.1,16.77,124.77,1.2999999999999998,129.61,0.07,345.62,0.51,0.0,0.96,2.64,0.0,4.11,0.0,0.45,0.0,0.0,0.0,0.0,0.02,0.47,595.4300000000001
2022-06-25,0.0,0.89,1.81,7.25,0.0,0.0,6.92,104.75,10.74,0.72,133.08,0.9,84.58999999999999,21.35,38.7,0.0,0.0,0.0,145.54,73.03,16.38,115.79,1.24,122.59,0.05,329.08,0.62,0.0,0.95,2.64,0.0,4.21,0.0,0.56,0.0,0.0,0.0,0.0,0.02,0.5800000000000001,612.4900000000001
2022-06-26,0.0,0.94,1.75,7.53,0.0,0.0,6.77,118.57,9.8,0.62,145.98000000000002,0.9,74.04999999999998,22.5,40.5,0.0,0.0,0.0,137.95,76.06,14.71,125.85,1.71,146.54,0.07,364.94,0.55,0.0,1.52,2.64,0.0,4.710000000000001,0.0,0.58,0.0,0.0,0.0,0.0,0.02,0.6,654.1800000000001
2022-06-27,0.0,0.4,1.54,8.0,0.0,0.0,6.9,111.73,9.33,0.66,138.56,0.9,48.86,22.6,54.2,0.0,0.0,0.0,126.56,61.17999999999999,14.8,121.28,1.92,129.29,0.06,328.53,0.54,0.0,1.94,2.64,0.0,5.12,0.0,0.52,0.0,0.0,0.0,0.0,0.02,0.54,599.31
2022-06-28,0.0,0.74,1.62,8.16,0.0,0.0,6.04,143.06,7.49,0.46,167.57000000000002,1.2,76.21,29.540000000000003,43.7,0.0,0.0,0.0,150.65,49.77,15.56,101.2,0.98,128.20999999999998,0.06,295.78,0.36,0.0,2.19,2.64,0.0,5.19,0.0,0.22,0.0,0.0,0.0,0.0,0.02,0.24,619.4300000000001
2022-06-29,0.0,0.98,1.5,8.68,0.0,0.0,5.85,169.13999999999996,5.229999999999999,0.21,191.58999999999995,0.7,126.23999999999998,28.77,39.5,0.0,0.0,0.0,195.21,59.44,19.73,107.7,1.08,127.53,0.0,315.48,0.18,0.0,2.28,2.64,0.0,5.1,0.0,0.24,0.0,0.0,0.0,0.0,0.08,0.32,707.7
2022-06-30,0.0,0.41,0.96,9.01,0.0,0.0,7.52,159.47,4.97,0.2,182.54,0.9,132.41,15.41,41.9,0.0,0.0,0.0,190.62,66.25,18.67,105.38,1.15,133.17999999999998,0.07,324.7,0.38,0.0,2.2,2.64,0.0,5.220000000000001,0.0,0.45,0.0,0.0,0.0,0.0,0.01,0.46,703.54
2022-07-01,0.0,1.02,1.23,9.4,0.0,0.0,7.42,85.93,8.58,0.64,114.22,1.2,123.91,20.78,50.2,0.0,0.0,0.0,196.09,70.64,19.88,116.32,1.49,143.32999999999998,0.07,351.73,0.56,0.0,2.29,2.64,0.0,5.49,0.0,0.21,0.0,0.0,0.0,0.0,0.01,0.22,667.75
2022-07-02,0.0,1.14,1.37,9.78,0.0,0.0,6.4,64.28,6.64,0.62,90.23,0.7,64.1,22.540000000000003,53.7,0.0,0.0,0.0,141.04,72.06,16.669999999999998,117.37,1.71,134.19,0.0,342.0,0.55,0.0,1.86,2.64,0.0,5.050000000000001,0.0,0.21,0.0,0.0,0.0,0.0,0.01,0.22,578.54
2022-07-03,0.0,0.94,1.22,10.26,0.0,0.0,6.2,60.08000000000001,9.72,0.72,89.14000000000001,0.6,68.79,19.29,49.6,0.0,0.0,0.0,138.28,67.44,15.26,105.42,1.49,142.7,0.06,332.37,0.56,0.0,0.95,2.64,0.0,4.15,0.0,0.57,0.0,0.0,0.0,0.0,0.04,0.61,564.55
2022-07-04,0.0,0.5,1.33,10.72,0.0,0.0,6.54,80.0,9.75,0.61,109.45,0.4,56.05,18.270000000000003,38.2,0.0,0.0,0.0,112.92,73.44,13.920000000000002,100.13,1.4,154.64,0.07,343.6,0.61,0.0,2.0,2.64,0.0,5.25,0.0,0.62,0.0,0.0,0.0,0.0,0.02,0.64,571.86
2022-07-05,0.0,0.5,1.49,10.81,0.0,0.0,6.710000000000001,95.94,10.33,0.62,126.4,0.9,55.89,21.450000000000003,48.7,0.0,0.0,0.0,126.94,75.23,17.549999999999997,104.31,1.34,152.09,0.07,350.59,0.63,0.0,2.05,2.64,0.0,5.32,0.0,0.7,0.0,0.0,0.0,0.0,0.02,0.72,609.97
2022-07-06,0.0,0.7,1.54,10.46,0.0,0.0,6.5,107.18,9.75,0.54,136.67,0.4,39.010000000000005,12.31,48.0,0.0,0.0,0.0,99.72,52.02,12.7,87.28,1.35,158.17,0.04,311.56,0.49,0.0,2.01,2.64,0.0,5.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,553.11
2022-07-07,0.0,0.98,1.36,10.75,0.0,0.0,6.19,86.6,10.44,0.7,117.02,0.7,80.88,13.56,52.7,0.0,0.0,0.0,147.84,71.16,14.31,107.49,1.32,131.86,0.04,326.18,0.62,0.0,1.39,2.6,0.0,4.609999999999999,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.77,596.42
2022-07-08,0.0,0.5,2.18,11.28,0.0,0.0,8.82,91.53,11.34,0.65,126.3,0.7,104.81,21.89,53.0,0.0,0.0,0.0,180.4,75.5,7.58,106.25,1.81,152.76999999999998,0.04,343.95,0.66,0.0,0.39,2.6,0.0,3.65,0.0,0.42,0.0,0.0,0.0,0.0,0.02,0.44,654.7400000000001
2022-07-09,0.0,1.08,1.29,10.19,0.0,0.0,7.68,102.71,8.33,0.17,131.45,0.7,110.39999999999998,26.47,60.8,0.0,0.0,0.0,198.37,75.38,6.819999999999999,102.59,1.48,166.12,0.05,352.44,0.62,0.0,1.35,2.64,0.0,4.61,0.0,0.8,0.0,0.0,0.0,0.0,0.02,0.8200000000000001,687.69
2022-07-10,0.0,1.11,1.15,10.76,0.0,0.0,5.65,84.82,10.24,0.51,114.24,0.5,129.70999999999998,24.85,65.8,0.0,0.0,0.0,220.86,72.44,7.16,108.3,1.49,161.51,0.05,350.95,0.63,0.0,1.52,2.64,0.0,4.79,0.0,0.68,0.0,0.0,0.0,0.0,0.03,0.7100000000000001,691.55
2022-07-11,0.0,0.82,1.61,11.84,0.0,0.0,6.61,97.55,10.44,0.69,129.56,0.8,121.46999999999998,17.09,68.9,0.0,0.0,0.0,208.26,84.69,9.48,115.66,1.6,149.6,0.03,361.06,0.55,0.0,1.19,2.64,0.0,4.38,0.0,0.68,0.0,0.0,0.0,0.0,0.03,0.7100000000000001,703.9699999999999
2022-07-12,0.0,0.96,1.05,12.53,0.0,0.0,8.030000000000001,104.37,9.93,0.49,137.36,0.5,111.6,27.570000000000004,74.3,0.0,0.0,0.0,213.97000000000003,93.97,7.31,124.71,1.92,160.35,0.03,388.29,0.6,0.0,1.06,2.64,0.0,4.300000000000001,0.0,0.66,0.0,0.0,0.0,0.0,0.02,0.68,744.5999999999999
2022-07-13,0.0,0.97,13.28,0.0,0.0,0.0,8.370000000000001,100.22,10.34,0.62,133.8,0.6,80.14,25.410000000000004,74.1,0.0,0.0,0.0,180.25,87.66,7.42,110.48,1.6800000000000002,159.72,0.06,367.02,0.62,0.0,1.24,2.64,0.0,4.5,0.0,0.77,0.0,0.0,0.0,0.0,0.02,0.79,686.36
2022-07-14,0.0,0.83,0.97,11.45,0.0,0.0,5.36,100.2,10.35,0.66,129.82,0.5,35.879999999999995,16.38,73.6,0.0,0.0,0.0,126.36,98.67,12.11,129.22,1.79,153.70000000000002,0.06,395.55,0.63,0.0,1.14,2.64,0.0,4.41,0.0,0.79,0.0,0.0,0.0,0.0,0.02,0.81,656.9499999999999
2022-07-15,0.0,0.97,1.4,12.04,0.0,0.0,5.5600000000000005,91.55,9.94,0.78,122.24,0.8,53.66,12.63,67.4,0.0,0.0,0.0,134.49,93.66,17.689999999999998,133.26,1.64,137.75,0.06,384.06,0.69,0.0,1.22,2.64,0.0,4.55,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.09,645.43
2022-07-16,0.0,0.98,1.39,12.39,0.0,0.0,6.0600000000000005,104.52,9.72,0.78,135.84,0.8,112.1,13.35,54.7,0.0,0.0,0.0,180.95,81.42,19.44,114.06,1.64,135.6,0.07,352.23,0.61,0.0,1.14,2.64,0.0,4.390000000000001,0.0,0.76,0.0,0.0,0.0,0.0,0.02,0.78,674.1899999999999
2022-07-17,0.0,1.09,1.24,12.57,0.0,0.0,6.29,78.32,10.26,0.62,110.39,0.4,120.45000000000002,21.21,45.4,0.0,0.0,0.0,187.46000000000004,66.27,11.34,99.25,1.44,104.47,0.06,282.83,0.63,0.0,1.12,2.64,0.0,4.390000000000001,0.0,0.57,0.0,0.0,0.0,0.0,0.02,0.59,585.6600000000001
2022-07-18,0.0,0.93,1.22,12.37,0.0,0.0,6.88,82.13999999999999,9.83,0.69,114.06,0.6,61.47,39.88,50.0,0.0,0.0,0.0,151.95,56.400000000000006,12.67,91.1,0.87,92.75,0.05,253.84000000000003,0.58,0.0,1.25,2.64,0.0,4.470000000000001,0.0,0.76,0.0,0.0,0.0,0.0,0.02,0.78,525.1
2022-07-19,0.0,0.87,1.03,12.59,0.0,0.0,6.640000000000001,96.96,9.44,0.45,127.98,0.5,71.59,38.12,48.1,0.0,0.0,0.0,158.31,52.77,21.76,106.1,1.64,79.57,0.05,261.89,0.56,0.0,1.29,2.64,0.0,4.49,0.0,0.47,0.0,0.0,0.0,0.0,0.02,0.49,553.1600000000001
2022-07-20,0.0,0.88,0.84,11.989999999999998,0.0,0.0,5.890000000000001,164.68,5.550000000000001,0.21,190.04,0.5,114.24,33.660000000000004,39.8,0.0,0.0,0.0,188.2,45.19,23.18,105.91,1.4300000000000002,60.27,0.04,236.02,0.46,0.0,1.09,2.64,0.0,4.19,0.0,0.54,0.0,0.0,0.0,0.0,0.02,0.56,619.01
2022-07-21,0.0,0.88,0.85,11.97,0.0,0.0,5.67,146.02,7.32,0.4,173.11,0.6,131.44,30.1,35.3,0.0,0.0,0.0,197.44,48.89,17.27,95.96,1.81,67.45,0.04,231.42,0.33,0.0,1.05,2.64,0.0,4.0200000000000005,0.0,0.47,0.0,0.0,0.0,0.0,0.01,0.48,606.47
2022-07-22,0.0,0.8,1.02,11.31,0.0,0.0,6.2,98.23,5.83,0.54,123.93,0.6,101.66,28.88,37.7,0.0,0.0,0.0,168.83999999999995,42.55,9.64,81.24,1.5,77.43,0.07,212.43,0.37,0.0,1.14,2.64,0.0,4.15,0.0,0.66,0.0,0.0,0.0,0.0,0.02,0.68,510.03
2022-07-23,0.0,0.98,0.9,11.65,0.0,0.0,6.19,70.83,8.299999999999999,0.72,99.57,0.5,101.09,23.41,49.900000000000006,0.0,0.0,0.0,174.9,53.870000000000005,10.42,89.89,1.77,115.57999999999998,0.0,271.53,0.71,0.0,1.16,2.64,0.0,4.51,0.0,0.65,0.0,0.0,0.0,0.0,0.02,0.67,551.18
2022-07-24,0.0,0.88,1.31,12.68,0.0,0.0,8.02,91.24,9.3,0.67,124.1,0.8,133.14,22.68,50.8,0.0,0.0,0.0,207.42,64.93,13.739999999999998,97.28,1.79,89.83000000000001,0.07,267.64,0.54,0.0,1.15,2.64,0.0,4.33,0.0,0.54,0.0,0.0,0.0,0.0,0.01,0.55,604.04
2022-07-25,0.0,1.06,1.06,12.99,0.0,0.0,8.45,91.4,6.96,0.78,122.7,0.8,133.20999999999998,17.39,39.9,0.0,0.0,0.0,191.3,45.03,16.53,99.33,1.04,68.78999999999999,0.06,230.78,0.57,0.0,1.28,2.64,0.0,4.49,0.0,0.49,0.0,0.0,0.0,0.0,0.01,0.5,549.77
2022-07-26,0.0,0.95,1.07,13.17,0.0,0.0,6.51,64.27000000000001,7.92,0.6,94.49,0.8,76.11,23.87,21.9,0.0,0.0,0.0,122.68,22.73,9.42,67.28,1.55,40.31,0.06,141.35000000000002,0.52,0.0,1.58,2.64,0.0,4.74,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,363.66
2022-07-27,0.0,0.7,1.3,12.6,0.0,0.0,6.630000000000001,64.08,7.48,0.43,93.22,1.1,88.0,19.15,15.2,0.0,0.0,0.0,123.45,22.090000000000003,16.970000000000002,73.12,1.4600000000000002,27.23,0.08,140.95000000000002,0.47,0.0,1.91,2.64,0.0,5.02,0.0,0.54,0.0,0.0,0.0,0.0,0.02,0.56,363.2
2022-07-28,0.0,0.62,0.98,12.48,0.0,0.0,6.2,94.55,6.9,0.5,122.23,1.1,76.72,17.29,15.2,0.0,0.0,0.0,110.31,28.51,19.32,84.1,1.4300000000000002,29.18,0.08,162.62000000000003,0.5,0.0,1.32,2.64,0.0,4.46,0.0,0.55,0.0,0.0,0.0,0.0,0.01,0.56,400.18
2022-07-29,0.0,0.7,0.93,11.1,0.0,0.0,5.11,129.79000000000002,5.96,0.44,154.03000000000003,1.0,84.56,18.05,15.2,0.0,0.0,0.0,118.81,30.33,54.900000000000006,50.34,1.4,21.55,0.05,158.57000000000002,0.5,0.0,1.4,2.64,0.0,4.54,0.0,0.6,0.0,0.0,0.0,0.0,0.02,0.62,436.5700000000001
2022-07-30,0.0,1.0,0.71,13.46,0.0,0.0,5.49,127.11,6.47,0.26,154.5,1.2,112.45,19.04,17.6,0.0,0.0,0.0,150.29,28.58,21.12,89.83,1.3299999999999998,31.18,0.06,172.10000000000002,0.48,0.0,1.5,2.64,0.0,4.62,0.0,0.47,0.0,0.0,0.0,0.0,0.02,0.49,482.0
2022-07-31,0.0,1.0,0.7000000000000001,11.24,0.0,0.0,5.23,142.64,9.04,0.38,170.23,1.2,129.23999999999998,29.91,22.5,0.0,0.0,0.0,182.85,26.92,19.36,81.11,1.37,41.11,0.06,169.93,0.37,0.0,1.37,2.64,0.0,4.380000000000001,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.29,527.68
2022-08-01,0.0,0.93,1.23,13.05,0.0,0.0,8.36,106.57,9.73,0.61,140.48,0.9,126.65,29.68,26.6,0.0,0.0,0.0,183.83,35.11,15.26,76.94,0.86,87.76,0.06,215.99,0.66,0.0,1.36,2.64,0.0,4.66,0.0,0.44,0.0,0.0,0.0,0.0,0.01,0.45,545.41
2022-08-02,0.0,0.98,1.42,14.32,0.0,0.0,6.54,114.02,7.97,0.68,145.93,0.9,88.18,18.92,21.2,0.0,0.0,0.0,129.20000000000002,29.07,16.25,77.61,1.31,134.12,0.06,258.42,0.4,0.0,1.36,2.64,0.0,4.4,0.0,0.67,0.0,0.0,0.0,0.0,0.02,0.6900000000000001,538.64
2022-08-03,0.0,0.99,1.39,14.17,0.0,0.0,6.6,100.24,7.16,0.52,131.07000000000002,0.9,40.3,14.48,19.1,0.0,0.0,0.0,74.78,19.53,16.849999999999998,64.24000000000001,1.07,123.24,0.03,224.96,0.55,0.0,1.36,2.64,0.0,4.550000000000001,0.0,0.57,0.0,0.0,0.0,0.0,0.01,0.58,435.94000000000005
2022-08-04,0.0,0.85,0.89,13.87,0.0,0.0,5.93,84.53000000000002,7.57,0.45,114.09000000000002,0.7,33.99,10.239999999999998,13.2,0.0,0.0,0.0,58.13000000000001,18.8,15.64,64.48,1.06,124.93,0.03,224.94000000000003,0.49,0.0,1.64,2.64,0.0,4.77,0.0,0.75,0.0,0.0,0.0,0.0,0.02,0.77,402.7000000000001
2022-08-05,0.0,0.98,0.83,13.16,0.0,0.0,5.19,82.16,9.32,0.44,112.07999999999998,0.9,26.11,12.52,23.2,0.0,0.0,0.0,62.73,55.65,13.920000000000002,92.46,1.19,164.12,0.03,327.37,0.63,0.0,1.41,2.64,0.0,4.68,0.0,0.68,0.0,0.0,0.0,0.0,0.02,0.7000000000000001,507.56
2022-08-06,0.0,0.63,1.34,14.51,0.0,0.0,6.32,86.42,8.18,0.56,117.96,1.0,29.96,11.53,44.3,0.0,0.0,0.0,86.79,71.12,15.85,112.3,1.49,158.57,0.06,359.39,0.59,0.0,0.92,2.64,0.0,4.15,0.0,0.65,0.0,0.0,0.0,0.0,0.02,0.67,568.9599999999999
2022-08-07,0.0,0.79,0.94,14.01,0.0,0.0,5.710000000000001,82.91,6.33,0.45,111.14,1.1,31.61,11.27,47.1,0.0,0.0,0.0,91.08,70.97999999999999,11.65,113.32,1.7200000000000002,160.77,0.06,358.5,0.52,0.0,0.84,2.64,0.0,4.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.65,565.37
2022-08-08,0.0,0.99,1.44,12.89,0.0,0.0,6.8500000000000005,81.91000000000001,9.84,0.74,114.66,0.9,35.239999999999995,15.500000000000002,45.0,0.0,0.0,0.0,96.64,84.02000000000001,9.38,100.41,1.88,164.27,0.06,360.02000000000004,0.57,0.0,1.02,2.64,0.0,4.23,0.0,0.83,0.0,0.0,0.0,0.0,0.02,0.85,576.4000000000001
2022-08-09,0.0,0.62,1.19,14.75,0.0,0.0,8.969999999999999,108.34,10.44,0.67,144.98,0.3,42.8,15.68,67.0,0.0,0.0,0.0,125.78,84.07999999999998,12.0,123.3,2.02,146.07999999999998,0.06,367.54,0.46,0.0,0.77,2.64,0.0,3.87,0.0,0.73,0.0,0.0,0.0,0.0,0.01,0.74,642.91
2022-08-10,0.0,1.1,1.53,14.58,0.0,0.0,6.94,119.01,9.17,0.67,152.99999999999997,0.3,61.12,15.71,68.8,0.0,0.0,0.0,145.93,85.73,17.01,138.07,2.16,148.47,0.07,391.51,0.38,0.0,0.91,2.64,0.0,3.93,0.0,0.47,0.0,0.0,0.0,0.0,0.01,0.48,694.8499999999999
2022-08-11,0.0,1.05,1.45,11.42,0.0,0.0,6.5,125.42,7.47,0.43,153.74,0.5,66.38,16.45,69.5,0.0,0.0,0.0,152.82999999999998,75.96,17.630000000000003,138.26,2.26,163.25,0.07,397.43,0.35,0.0,0.97,2.64,0.0,3.96,0.0,0.89,0.0,0.0,0.0,0.0,0.02,0.91,708.87
2022-08-12,0.0,0.86,1.56,12.6,0.0,0.0,7.37,100.74,7.43,0.72,131.28,1.0,86.34,30.09,74.3,0.0,0.0,0.0,191.73,83.78999999999999,19.38,135.73000000000002,2.08,132.6,0.07,373.65,0.5,0.0,1.18,2.64,0.0,4.32,0.0,0.84,0.0,0.0,0.0,0.0,0.02,0.86,701.8400000000001
2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,0.0,0.89,1.2,11.91,0.0,0.0,6.61,112.77,7.239999999999999,0.57,141.19,0.2,151.1,28.58,58.900000000000006,0.0,0.0,0.0,238.78,66.09,7.88,97.12,1.71,87.51,0.07,260.38,0.38,0.0,0.8,2.64,0.0,3.82,0.0,0.42,0.0,0.0,0.0,0.0,0.02,0.44,644.6100000000001
2022-08-15,0.0,0.81,1.4,11.27,0.0,0.0,6.3100000000000005,76.47,6.64,0.47,103.37,0.3,82.18,31.74,58.3,0.0,0.0,0.0,172.51999999999998,58.72,9.82,105.91,1.6,50.46,0.07,226.58,0.44,0.0,0.87,2.64,0.0,3.95,0.0,0.43,0.0,0.0,0.0,0.0,0.02,0.45,506.87
2022-08-16,0.0,0.99,1.24,12.05,0.0,0.0,6.28,113.84000000000002,8.58,0.58,143.56000000000006,1.0,55.99,41.91,58.7,0.0,0.0,0.0,157.60000000000002,48.43,21.39,109.42,1.63,36.510000000000005,0.07,217.45,0.61,0.0,1.6,2.64,0.0,4.85,0.0,0.81,0.0,0.0,0.0,0.0,0.02,0.8300000000000001,524.2900000000002
2022-08-17,0.0,1.0,1.37,11.66,0.0,0.0,6.210000000000001,73.48,10.44,0.69,104.85,1.0,133.2,37.01,52.8,0.0,0.0,0.0,224.01,51.55,22.39,112.73,1.7799999999999998,53.010000000000005,0.07,241.53,0.61,0.0,1.46,2.64,0.0,4.71,0.0,0.71,0.0,0.0,0.0,0.0,0.02,0.73,575.83
2022-08-18,0.0,0.0,1.62,12.62,0.0,0.0,7.11,130.54999999999998,11.76,0.7,164.35999999999996,1.1,143.42999999999998,26.81,49.9,0.0,0.0,0.0,221.24,56.77,22.14,113.74,1.73,56.95,0.07,251.39999999999995,0.62,0.0,1.59,2.64,0.0,4.85,0.0,0.71,0.0,0.0,0.0,0.0,0.02,0.73,642.5799999999999
2022-08-19,0.0,1.04,1.54,13.53,0.0,0.0,7.11,135.88,9.1,0.43,168.63,0.7,118.01,23.9,48.1,0.0,0.0,0.0,190.71,65.63,17.75,114.04,1.59,71.02000000000001,0.04,270.07,0.24,0.0,1.07,2.64,0.0,3.95,0.0,0.83,0.0,0.0,0.0,0.0,0.02,0.85,634.21
2022-08-20,0.0,0.88,1.5499999999999998,11.77,0.0,0.0,6.78,117.76,7.87,0.37,146.98,0.5,90.44,19.42,45.4,0.0,0.0,0.0,155.76,69.75,20.63,110.81,1.68,71.28999999999999,0.05,274.21,0.34,0.0,0.89,2.64,0.0,3.87,0.0,0.76,0.0,0.0,0.0,0.0,0.02,0.78,581.6
2022-08-21,0.0,1.14,1.65,11.09,0.0,0.0,7.390000000000001,109.14,6.94,0.65,138.00000000000003,0.5,93.38,30.93,56.3,0.0,0.0,0.0,181.11,69.03999999999999,20.66,109.89,1.59,115.51,0.07,316.76,0.55,0.0,1.06,2.64,0.0,4.25,0.0,0.82,0.0,0.0,0.0,0.0,0.06,0.8799999999999999,641.0
