Date,PUNJAB,HARYANA,RAJASTHAN,UTTAR PRADESH,HIMACHAL PRADESH,GUJARAT,MADHYA PRADESH,ANDHRA PRADESH,TELANGANA,KARNATAKA,BIHAR,ORISSA
2021-01-05,109.5,104,215.3,278.3,33.5,341.8,274.7,166.1,211.7,208.8,82,74.8
2021-01-06,113.1,114.6,223.1,274.2,32,334.6,283.8,164.3,209.2,203.8,82.3,84.2
2021-01-07,116.1,118,230.6,280.7,32.8,344.9,284.5,156.2,197.1,174.5,82.2,83.7
2021-01-08,117.7,120.3,235,281.1,32.9,344.3,282.6,162.6,208,180.6,84.2,72.8
2021-01-09,120,119.8,231.5,273.3,32.8,341.9,256.1,159.6,211,172.7,81.7,72.3
2021-01-10,114.1,109.6,230.2,274.3,30.8,338.5,259.7,163,211.1,165.3,83.6,70
2021-01-11,120.6,120.8,241.7,286.4,32.8,350.8,269.9,169.2,216,179.4,83.5,84.6
2021-01-12,122.7,126.8,247.8,294.5,33.9,352.6,270.2,170.8,218.6,185.1,83.2,81.1
2021-01-13,121.4,128.9,246.6,300.3,34.1,344.5,273.9,167.3,220.7,193.1,87.8,75.4
2021-01-14,123.2,129.3,244.1,302.2,33.4,275.2,273.8,157.6,208.8,188.2,89.2,74.8
2021-01-15,124.3,128.8,251.2,300.6,32.7,303.1,274,158,213.5,202.6,86.9,73.7
2021-01-16,121.9,130.8,256.4,295.1,33,338.4,277.6,163.6,217,208.5,90.8,72.9
2021-01-17,118.6,119.2,254,295.5,33.5,345.6,283,168,216.2,199,88.4,73.9
2021-01-18,122.3,129.1,249.4,299.2,31.7,352.2,287.9,173.5,224.3,214,89,86.5
2021-01-19,128.4,134.8,257.3,300.7,32.5,353,289.2,179.7,226.5,220.3,86.1,86.1
2021-01-20,133.1,135.4,266.1,301,33.3,348.8,290.8,181.3,234.1,223.2,91.9,77.3
2021-01-21,131.2,134.2,263.8,301.2,32.6,352.5,290.7,185.6,244.3,224.4,89,74.5
2021-01-22,128,136.7,265.6,310.3,33.5,353.5,294.2,184.6,251,228,91.2,75.3
2021-01-23,130.2,135,266.2,306.5,33,353.5,293,183.9,252.7,228.5,89.3,74.2
2021-01-24,124.2,127.3,262.7,303.3,31,338.5,292.5,182.2,239,219.2,89.4,74.4
2021-01-25,127.5,132.3,263,303.8,32.6,344.4,289.7,183.7,236.9,229.8,91,74.5
2021-01-26,119,118.7,261.9,312.5,28.6,328.3,287.8,183,234.2,219.3,89.5,75.8
2021-01-27,130.8,133.8,264.2,307.4,32.2,334.5,284.2,187.1,239.5,230,90.8,76.4
2021-01-28,135.6,140.9,267.1,317.2,33.4,334.5,288.4,185.1,243.1,234.1,95.6,77.2
2021-01-29,134.2,143.3,269.2,319,33.9,344.7,286.4,185.9,251.6,237,94.3,76.2
2021-01-30,140.6,142.7,268.4,318.9,33.3,346.5,288.7,188.1,251.9,235.7,92.6,75.2
2021-01-31,142.4,130.4,262.7,311.3,30.9,337.2,285.2,182.1,245.7,223.6,96.5,74.1
2021-02-01,140.6,139.3,266.1,312.5,32,348.7,285,184.1,245,232,93.3,74.4
2021-02-02,142.2,141.3,268.1,311.5,31.7,353.4,287.8,183.8,240.3,235,95,73.9
2021-02-03,135.1,141,269.7,306.2,33.1,350.7,288.4,183.4,243.5,236.6,92,73.7
2021-02-04,120.8,125.7,267.9,279.5,32.2,352.9,286,184.7,242,236.6,89.1,72.3
2021-02-05,129.2,130,267.9,276.4,32.1,352.2,282.8,187.8,244.1,239.5,89.7,71.6
2021-02-06,134.5,132.8,266.5,280.5,36.9,348.3,278.1,187.1,241.7,239.1,83.4,74
2021-02-07,125.7,120.8,264.5,284.5,27.5,336.3,279.2,181.7,231.8,221.3,84.7,89.8
2021-02-08,130.5,131,266.3,290.4,30.4,351.4,279,187.6,236.2,233.4,84.7,101.2
2021-02-09,132.2,135.2,269,291.9,31.3,355.5,279.9,187.8,238,239.2,86.5,100.4
2021-02-10,133.3,136.5,271.5,290.9,31.4,352.7,278,190.5,237.9,243.3,86.8,92.6
2021-02-11,133.7,135.2,262.7,289.3,32,357,276.6,188.7,240.1,240.9,85.6,87
2021-02-12,134.1,135.7,268.8,291.7,32.7,359.1,277.1,191.1,242.3,244.6,84.1,78.1
2021-02-13,129.3,132.2,268.2,283.6,32.1,358.4,277.3,187.4,239.5,243,84.2,78.2
2021-02-14,118.8,121.5,262.5,280.2,29.8,344.2,275.2,186.7,240.4,232.8,84.7,85.8
2021-02-15,123.1,129.2,264.9,283.1,31.7,355.4,273.3,192.6,246.2,244.2,84.7,87.7
2021-02-16,126.8,132.8,263.5,279.1,32,354.6,249.6,194.6,246.4,247.3,88.1,82.2
2021-02-17,125.5,132.7,264,282.8,32.8,352.8,237.1,193.4,249.3,249.1,85.6,73.6
2021-02-18,124.9,133.8,259.7,283.1,32.6,356.1,245.2,193.8,247.2,245.5,83,76.4
2021-02-19,126,133.8,262.3,290,32.9,359.5,245.9,191.4,235.1,219.9,81.6,77.6
2021-02-20,126,131.2,261.1,285.7,32.2,358.9,249.5,177,234.4,208.3,80.2,76.9
2021-02-21,121.5,120.2,257.1,281.9,28.9,343.2,251.1,166.1,234.8,189.4,84.4,76
2021-02-22,124.7,129,258.9,284.5,30.6,359.9,254.5,176.1,242.4,197.7,84.5,77.5
2021-02-23,127.6,134.8,260.6,289.8,31.5,359.8,258,185.9,248.6,207.1,84.3,79.3
2021-02-24,126,137,261.4,293.9,31.8,364.3,260,191.8,252,215.9,83.3,91.7
2021-02-25,131.1,137,259.1,295.9,31.6,368.7,260.4,196.8,256,226,83.2,100.2
2021-02-26,135.6,141.9,262.6,299.4,31.9,371.7,261.9,201.9,261,236,86.6,88.5
2021-02-27,129.1,137,265,302,31.2,370.7,262.8,205.9,262.9,236,85.9,88
2021-02-28,123,126,255.8,303,27.8,357.2,259.8,201.9,257.4,229.9,87.4,86.7
2021-03-01,131.5,134.7,264.4,307.8,31.1,371.6,259.4,205.1,259.4,244.6,85.7,86.6
2021-03-02,141.5,134.8,264.6,295.9,31.3,371.3,261.4,207.8,262.5,253.5,87.4,87.1
2021-03-03,142.9,137.9,264.8,304.3,31.9,369.1,260,204.7,264,247.3,84.5,85.4
2021-03-04,143.8,143.3,263.6,313.4,31.5,376.1,257.6,204.6,265.6,249.5,86.6,87.3
2021-03-05,144.2,141.1,263.4,311.9,32.8,386.4,252.9,210.1,268.1,259.9,89.5,85.2
2021-03-06,141.5,138.7,262,311.5,31.4,387.1,253.3,209.8,265.2,257,86.3,88.9
2021-03-07,118.4,121.8,256.6,310.3,28.4,365.8,248.6,208.4,261.2,245.1,88.3,100
2021-03-08,117.3,131.1,257.7,310.6,29.2,383.6,250.6,210.3,267,259.8,88.9,101.8
2021-03-09,131.5,135.5,259.1,327.1,31.2,388.2,251.6,213,270.3,265,92,94.2
2021-03-10,137.2,138.5,256.2,331.9,31.6,378.6,252.7,212.2,271.6,265.8,94,100.5
2021-03-11,141.2,142,255.5,338.8,30.2,382.4,242.5,211.4,273.3,265.8,95.1,100.5
2021-03-12,121.8,124.4,242,301.6,31.3,387.6,205,206.7,269.6,262.2,97.4,91.5
2021-03-13,124.9,127.1,238.1,301.7,31,385.6,194.6,198.7,266.2,260.4,84,84.9
2021-03-14,135.3,123.5,239.2,309.1,28.1,372.8,224.6,209.3,263.8,247.4,86.6,87
2021-03-15,139.3,134.4,243.1,321.6,30.8,388.1,230.9,213.1,270.4,262.5,88.2,90.9
2021-03-16,138.9,137.8,245.6,325.4,31.1,390.6,230.2,217.5,274,264.6,91.4,95.5
2021-03-17,139.9,137,245.1,330.1,31.5,387.3,232.9,216.2,275.6,266,94.4,108.3
2021-03-18,133.1,140.7,236.8,339.7,31.2,393.5,227.8,215.3,273.9,265.6,94.8,100.4
2021-03-19,129.5,142.2,232.7,340.2,31.8,392.6,211,211.1,272.9,264.1,95.3,101.1
2021-03-20,148.7,140.8,236.2,338.8,31.1,389.8,208.5,210.7,270.4,260.6,95.4,107.6
2021-03-21,147.2,126,227.2,333.6,28.4,378.9,215.4,209.7,264.1,249.2,98.5,103.6
2021-03-22,111.3,119.3,216.2,323.9,29.4,392.2,217,216.1,273.7,262,100.3,108.4
2021-03-23,99.7,114.7,196.3,298.5,30.6,397.3,211.4,217.2,275,267.6,104.6,109.4
2021-03-24,119.1,122.5,203.9,303.5,31.5,392.1,214.1,216.8,278.2,269.4,103,109
2021-03-25,123.3,125.7,212,326.3,31,392.1,222.4,218.3,277.9,272,98.1,110.4
2021-03-26,125.2,123.9,210.1,320.2,31.6,395.2,222.6,219.1,281.4,272,100.8,100.7
2021-03-27,130.5,125.7,208.1,324.5,30.5,395.1,225.6,220.7,281.5,276,96.1,92.2
2021-03-28,133.2,112.7,199.7,321.3,27.2,373,223.6,218.7,277.1,259.2,98.7,92.5
2021-03-29,109.7,91.9,178.2,318.7,21.3,306.2,208.7,219.6,270.9,261,93.2,92.6
2021-03-30,116.4,102.2,175.9,299.6,25.5,355.5,208.6,219.5,275,265.1,97.5,97.6
2021-03-31,126.4,112.8,203.4,295.3,29.1,392,219,225,278.8,272.2,95.5,99
2021-04-01,120.2,112,204.8,283.2,28.4,394,225.3,226.1,280,273,94.6,98.8
2021-04-02,118,117.3,205.2,308.8,28.9,395.8,225.5,234.1,282.7,277.1,97.5,102.7
2021-04-03,121,116.8,203.5,312.5,28.7,396.4,228.6,231.5,286.1,277.5,99.1,104.9
2021-04-04,118.4,107.8,200.7,301.9,26.3,387.9,227,221.4,276.9,266,97.5,107.7
2021-04-05,118.4,119.7,208.6,321.9,28.5,400.8,231.3,222.6,272.3,276,97.6,112.6
2021-04-06,110.8,126.1,211.3,331,29.6,402.3,238,219.4,269.1,280.5,102.7,112
2021-04-07,107.8,119.6,214.8,336.1,25,403.1,240.2,221.5,268.9,277.7,106.8,113.4
2021-04-08,120.7,129.5,214.9,339.8,29.2,407.9,241.4,217.5,263.4,275.1,111.2,105.4
2021-04-09,122.4,130,214.5,331.8,29.1,409.5,238.1,217.8,258.4,271.9,109.3,93.8
2021-04-10,129,129.4,214.2,332.7,29.1,405.2,233.1,213.1,252.3,273,111,96
2021-04-11,121.1,117.6,208.6,327.5,24.5,391.8,225.5,213.9,245,259.9,109.1,96.2
2021-04-12,126.4,131.4,212.6,341.6,29.1,407.7,221.5,216.3,236.3,261.2,110.5,98.2
2021-04-13,125.6,137.6,222.8,354.5,29.9,402.9,238.7,210.9,219.9,242.6,111.7,99.2
2021-04-14,132.7,137.5,223,358.6,29.7,399.5,227.8,205.1,190.6,230.7,114.4,99.2
2021-04-15,126.8,141.4,223.4,372.3,27.3,400.4,230.5,177.5,196.5,219,118.7,98
2021-04-16,123.2,122.8,209.2,340.5,29.1,401.3,236.7,196.2,209.8,234.9,117.2,97.9
2021-04-17,123.1,122.6,209.2,325.1,26.5,397.7,236.6,201,214.5,241.3,105.6,99.1
2021-04-18,114.9,121.7,213.5,340,24.9,383.3,239.6,206,208,230.5,113,94.2
2021-04-19,127.4,136.6,216.4,347,29.3,397.5,239.2,209.8,213.8,240.6,103,96.8
2021-04-20,125,128.5,208.8,352.7,30.2,396,239.3,207.8,210.5,237.5,114.5,101.1
2021-04-21,117.1,124.3,205.6,328.3,27.2,390.6,229.5,208.3,202.7,238.8,115.8,106.1
2021-04-22,118.4,132.5,210.5,297.9,26.5,392.2,227.2,205,193,227,95.9,108.3
2021-04-23,103.6,123.8,214.8,322.1,27.2,385.8,229.9,193,181.8,210.6,101.7,113
2021-04-24,114.6,125.3,214.3,329.1,28,384,231.3,193.5,185.4,201.4,110.7,114.4
2021-04-25,109.5,119.5,209.3,334.3,26,362.9,226.9,195.8,183.7,200.2,116.8,113.8
2021-04-26,129.6,135.3,216.3,358,27.9,378.9,228.5,204.3,187.6,214.8,116.4,106.4
2021-04-27,130.7,145,221.6,364.1,28.8,384.4,229.7,204.9,182.7,223.1,116.4,108
2021-04-28,138.5,138.2,227.4,381.9,30.3,377.8,231.8,206.2,182.2,223.3,117.7,118.7
2021-04-29,150.8,150.5,228.3,377.5,29.3,383.1,229.5,206,180.9,221,116.8,118
2021-04-30,154.9,146.9,223.6,369.6,29.2,382.1,228.7,202.9,175.7,210.1,111.7,112.3
2021-05-01,155.9,145.1,217.5,384.8,27.8,371.6,219.9,195.1,166.5,202.5,104.5,103.4
2021-05-02,150.3,137.3,213.2,365.7,26.1,353.6,211.2,196.7,166,198.3,103.9,104.3
2021-05-03,151.9,144.4,221.2,352.4,27.5,367,209.3,201.3,163.9,211.6,100.5,103.8
2021-05-04,148,149.8,226.1,369.3,27.1,368,220.4,202.9,165.6,213.7,88.7,88.2
2021-05-05,146.9,149,227.7,365.3,27.2,370.5,227.6,200.7,162.8,208.6,86.7,89.2
2021-05-06,146.2,134.4,220.9,357.3,26.9,376.5,223.6,200.4,162,208.9,94.5,93.3
2021-05-07,140.1,125.3,220.4,331.5,26.9,378.8,219.5,201.8,166.3,207.7,92.5,89.2
2021-05-08,147.1,139.5,228.2,366.3,27.4,380.4,221.6,201.6,166.3,203.1,95.8,89.5
2021-05-09,136,132.3,222.4,351,25.1,363.7,213.4,201.3,164.1,198.9,92.5,90.4
2021-05-10,145.5,134.5,223.2,344.8,26.8,373,210.2,207.4,166.5,196.8,88.5,93.3
2021-05-11,146.8,134.1,218.1,362.1,26.6,373.2,206.2,195.2,165.3,190.8,95.7,81.4
2021-05-12,140.9,132.8,211.1,340.1,27.1,365.4,213.2,178.9,153.9,188.3,74.9,86.3
2021-05-13,127.3,125.3,207.7,310.5,25.6,368.1,215,188.3,154.4,183.5,77.7,80.3
2021-05-14,137.2,132.2,216.6,343.6,26.6,360.2,218.8,187.8,156.2,180.9,97.5,87.2
2021-05-15,137.2,131.8,217.7,355.4,26.9,365.7,221.7,186.4,147.8,159.6,110,94.1
2021-05-16,138.3,129.2,222.4,372.9,24.2,332.8,206.8,182.8,137.2,144.3,115.6,97.1
2021-05-17,151.6,145.1,221.1,380.8,26.3,284.9,185.8,189.3,147.5,169.7,121.8,100.8
2021-05-18,154.2,142.4,174.5,330.1,26.8,179.4,177.6,193.3,151.5,176.7,107.4,111.7
2021-05-19,151.2,103.7,130,236.2,27,209.5,159.8,196.4,155,179.2,105.6,124.6
2021-05-20,156.5,102.3,158.1,211,26.1,276.3,173.3,184.8,149,180.3,77.1,122.6
2021-05-21,137.9,104.1,183.7,265.3,26,301.1,188,170.7,154,177.8,86.7,115.1
2021-05-22,155.2,108.3,176.2,289.4,27.2,311.3,197.5,160.4,151.7,172.6,110.2,112.8
2021-05-23,137.9,110.5,181.2,323.5,24.6,305.3,200,161.1,149.9,168.4,117.7,109.7
2021-05-24,141,119.8,212.9,330.7,26.4,327.8,205.1,168.3,151.7,177.1,117.7,107.7
2021-05-25,154.1,135.9,223.8,340.6,27.5,337.4,207.1,172.5,153.7,178.2,102.8,85.7
2021-05-26,163.1,147.7,230.5,372.9,27.4,337.3,213.2,171.2,155.2,171.3,96.6,65.5
2021-05-27,172.1,156.1,235.2,361.5,27.9,335.2,214.5,178.5,155.3,180.7,49.3,86
2021-05-28,176.3,163.7,238.4,337,28.8,347.8,214.8,196.4,157.7,194,41.7,104.5
2021-05-29,177.3,163.1,242.1,348,28.9,352.4,214.3,203.5,162.6,198.6,73.1,110.4
2021-05-30,167.8,127.6,230.8,353.5,24.7,339.7,208.3,201.6,155.2,192.6,95.4,108.8
2021-05-31,159.8,144.4,242.7,402.6,26.8,349.4,207.9,204.2,160.4,205.9,108.4,111.4
2021-06-01,131,104.6,219.3,312.4,26.4,351.8,209.3,199.7,158.4,210.7,85.6,101.2
2021-06-02,151.1,135.1,210.3,371.6,28.7,354.5,206.1,194.1,153.6,207.7,93,92
2021-06-03,144.3,140,204.8,399.8,27.9,351.6,203.9,172.6,140.3,174.5,116.6,96.8
2021-06-04,144.4,145.8,230.8,405.5,28.8,357.7,207.1,174.9,146.7,160.3,120.9,101.9
2021-06-05,156,141.4,218.1,404.5,28.5,344.8,202.5,175.6,146.7,151.5,119.9,101.6
2021-06-06,176,168.1,243.8,442.2,29.4,350,208.4,181.3,155.7,160.5,121,101
2021-06-07,176,168.1,243.8,442.2,29.4,350,208.4,181.3,155.7,160.5,121,101
2021-06-08,195.6,183.3,255.2,448,31.6,359.5,206.2,186.8,158.8,173.9,124.2,95.8
2021-06-09,219.5,197.4,267.6,456,32.8,364.8,200,187.5,153.3,177.2,103.9,104.3
2021-06-10,229.1,194,267.7,416.4,31.8,367.3,195.7,182.7,148.5,180.3,117.2,107.2
2021-06-11,222.1,171,273.4,391.3,31.3,370.9,192.7,173.3,137.7,182.7,106.5,103.7
2021-06-12,237.3,178.5,271,369,28.7,371.8,193.2,171.1,140.7,179.5,98.7,96.3
2021-06-13,206.3,143.5,247.6,360.3,28,362.1,186.2,170.5,139.2,162.3,101.9,106
2021-06-14,239.1,180.8,253.7,373.6,30.8,382.8,192.5,175.2,137.3,168.3,101.8,102.5
2021-06-15,243.2,175.8,238.4,369.9,30.1,381.5,193.5,179.8,141.8,167.9,96.4,91.2
2021-06-16,242.7,177.9,229.1,373.7,27.4,375,194.5,185.7,144.8,159.2,103,90.6
2021-06-17,255.4,189.1,239.2,374.8,27.9,352.8,196.7,182.5,161.6,153.7,93.9,94.7
2021-06-18,261.8,195.3,243.3,353.4,30,326.7,191.2,184.9,170.9,162.1,92.1,100.9
2021-06-19,268.6,196,237.2,328.5,30.5,299.1,186.4,186.7,182,161.7,88.4,100.4
2021-06-20,263.3,185.5,223.9,326.5,27.4,273.6,181.1,187.7,187.4,156.5,88.5,106.5
2021-06-21,274,206.4,221.4,378,30.9,292.8,191.1,198.3,205.9,176.4,99,103.2
2021-06-22,289.5,221.1,238.1,419.8,32,307.3,195.8,203.4,213.1,187,109.7,94
2021-06-23,285.7,232,253.8,433.3,33.1,320.2,189.7,197.3,222.9,195.5,113.5,91.8
2021-06-24,283.1,223.8,251.7,410.4,30.9,330,180.3,189,217.2,197.4,119,98.1
2021-06-25,302.4,224.7,244.7,402.1,31.3,338.9,181.5,192.3,223.9,195.4,112.9,100.7
2021-06-26,275.9,217.4,244.1,411.5,28.9,346.5,192.4,195.4,228.2,196.3,102.8,98
2021-06-27,285.7,218.9,240.6,425.8,28.4,338.3,191.7,177.2,197.7,164.9,109.7,101
2021-06-28,293,238.5,257.3,458.5,32.5,356.7,200.1,179.7,203,184.2,118.1,104.7
2021-06-29,296.3,248.6,274.6,476.8,33.4,347.3,207.4,195.3,225.8,199.4,114.1,110.7
2021-06-30,297.9,251.7,281.4,485.6,35.2,352.9,210.7,199.3,234.3,211,115.1,107.7
2021-07-01,306.1,257.7,286.1,486.5,30.2,359.3,209.1,189.8,230.8,215.9,108.3,104.4
2021-07-02,304.6,258,289.6,480.5,28.5,362.4,216,179.6,214.9,212.6,100.1,102.9
2021-07-03,267.9,221.4,281.9,451.7,29.4,371.7,220.3,176,226.9,210.5,106.6,117.6
2021-07-04,297.6,221.9,269.7,462.5,27.1,358.6,220.7,172.6,223.6,199.5,119,115.9
2021-07-05,301.7,243.4,275.7,482.5,29,382.8,229.7,171.9,219.9,196.4,124.5,105.9
2021-07-06,300.7,255.4,283.4,505.3,29.5,392.9,233.1,179.8,216,200.2,126.3,107.4
2021-07-07,292.9,266.2,294.7,514.5,31.8,406.5,238.6,182.5,211.4,194.8,122.9,104.5
2021-07-08,293,265,298.9,490.2,30.3,408.2,227.3,174.3,173.1,191.6,116.8,98.7
2021-07-09,289.4,257.5,298.5,480.2,30.2,410.4,223.7,170.3,183.9,185.9,120.2,102.2
2021-07-10,289.4,265.9,296.4,503.5,29.5,392.7,229.9,166.2,180,171.8,126.8,102.5
2021-07-11,287.5,245.3,276.1,472.6,26.1,352.7,218.6,161.3,165.4,152.5,121.5,104.7
2021-07-12,246.6,241.2,262.1,475.3,26.7,330.2,221.8,163.7,168.6,165.7,132.6,104.3
2021-07-13,243.7,212.8,258.2,482.5,27.3,331.4,235.5,164.4,166.7,166.3,132.4,106.4
2021-07-14,258.7,185.4,247.8,466.6,28.7,333.3,238.6,159.7,159.1,160.3,132,114.7
2021-07-15,276,182.5,249.7,485.8,29.6,345.2,240.7,154.1,155.1,153.1,132.2,114.1
2021-07-16,291.6,208.3,269.2,504.7,47.1,346,248.8,160.2,173.3,159.2,132.9,119.6
2021-07-17,296.6,233.4,285.8,489.7,32.2,353.3,253.8,163,184.7,158.9,121.9,121.9
2021-07-18,299.4,209.3,260.3,417.2,28.3,328.9,231.8,157.8,188.4,136.2,117.6,118.5
2021-07-19,286.5,150.2,244,373.9,27.3,338.3,225.8,161.7,187.8,146.9,125.4,119.4
2021-07-20,206.7,152.8,250.9,382.1,26.7,335.8,217.3,164,193.6,147.5,117.4,114
2021-07-21,202.5,165.8,258.6,396.2,28.5,329.5,215.9,156.7,155.3,140.8,126.9,111.1
2021-07-22,241.3,179.2,263.5,406.6,27.2,354.2,215.8,142,134.4,145.6,127.6,111.1
2021-07-23,260,188.7,257.9,437.7,29.5,364.9,209.6,149.1,144.2,144.8,126.5,107.3
2021-07-24,272.2,202.5,258.8,440.5,30.3,344.8,196.6,160.1,160.4,145.6,114.2,110.7
2021-07-25,286,201,255.2,457.6,27.5,304.5,189.1,169.1,177,131.5,129.7,113.9
2021-07-26,276.6,211.3,253.7,475.8,28.9,299.6,198.9,175.8,194.4,149.1,133.4,115.4
2021-07-27,264.2,198.7,241.3,437.9,28.3,308.3,185.6,186.7,214.8,161.3,128.8,112.8
2021-07-28,186.9,151.9,227.5,363.2,28.6,307.8,182.9,192.4,219.9,170,125.7,107.2
2021-07-29,169,152.4,221.1,376.3,29,311.6,187.2,194.6,218,175.5,120.3,106.2
2021-07-30,197,151.4,219.4,375.8,30,316.7,188.5,196.3,218.6,182.1,104.2,103.1
2021-07-31,221.3,163.2,204.8,379,30,319.8,183.1,196.6,217,182.2,84.4,106.4
2021-08-01,231.6,154.9,201.1,329,26.4,301,167.5,194.4,214,170.1,111.2,99.9
2021-08-02,244.4,172.7,206.7,377.7,28.5,315,159.9,205.9,225.4,190.1,115.5,102.4
2021-08-03,236.7,181.4,207.9,404,28,319.7,166.7,209.6,233.7,195.6,124.5,103.7
2021-08-04,240,190.7,213.5,426.6,28.7,333.4,177.4,213.8,237.4,192.8,114.6,102.9
2021-08-05,245.4,196.5,224.8,437.7,28.5,357.1,182.7,219.5,240.5,194.8,126,107.1
2021-08-06,241.2,201.1,234.6,453.7,28.6,372.2,187.2,216.6,237.5,195.6,130.6,109.3
2021-08-07,252.1,203.1,236,445.5,30.9,385.6,194.6,219.2,242.5,194.4,123,108.6
2021-08-08,259.8,180.5,231.5,422.6,24.3,379.7,192.3,214.7,235.3,186.1,118.3,106.6
2021-08-09,253.4,194,244.3,403,29.6,406.5,193.8,216.9,242.3,201.6,118.2,109.6
2021-08-10,274.9,207.4,255.2,404.5,31.1,410.9,193,201.5,249,204.6,119.3,110.1
2021-08-11,283.6,220.2,265.3,416.8,33.9,405.2,200.8,206.1,249.2,203.6,119.7,108
2021-08-12,288.5,226.3,270.5,425.6,34.2,414.2,213.5,212.3,251,202.3,111.1,109.9
2021-08-13,294,232,278.4,447.6,33.9,414.1,223.9,204.7,238.2,198.4,115.8,109.7
2021-08-14,303.6,231.8,283.6,453.2,33.5,407.3,230.6,194.2,236.6,198.1,119.5,110.1
2021-08-15,291.3,214.7,283.3,483.3,26.9,388.5,233,187.3,230.8,181.8,122.5,108.2
2021-08-16,298.7,231.7,285.3,474.9,31.5,409.9,240.1,185.2,184.3,195.7,122.4,107.3
2021-08-17,300.4,245.1,298.6,494.8,33.8,432,234.2,179.8,173.5,191.7,119.9,108.1
2021-08-18,303,251.1,308,500.8,35.4,415.1,218.9,188.7,174.1,188.3,123.7,110.3
2021-08-19,300.9,252.2,310.8,481.4,33.7,408.5,211.5,195.5,186.9,191.9,121,110.9
2021-08-20,298.3,229.2,300.4,395.9,33.7,398.6,205.3,195.9,199.7,195.2,120.7,103.7
2021-08-21,284.2,173.6,280.7,360.3,32.6,383.5,205.2,187.9,200.4,192.5,123,106.1
2021-08-22,207.3,152.5,245.4,385.6,26.1,321.1,206.7,182.4,192.5,169.6,123.7,108.9
2021-08-23,213.1,174.2,254.8,406.4,31.8,369.9,211.3,189.3,210.5,180.4,114,111.6
2021-08-24,244.3,198,280.3,407.2,34.2,401.7,218.5,196.4,228.9,185.7,114.1,112.5
2021-08-25,257.9,206.7,289.8,405.9,35,404.9,225.5,194,232.4,188.8,111.5,120.2
2021-08-26,270.9,219.4,289.1,414.3,34.6,414.2,231.8,190.8,204.7,195.8,109.1,122.1
2021-08-27,270.3,225.3,276.4,417,34.9,421.6,233,187.6,203.8,191,109.7,118
2021-08-28,269.5,227.2,287.6,424.3,34,423.7,217.4,172.6,190.3,180,107.8,112.4
2021-08-29,270.4,214.1,299.5,418.3,30.7,396.3,216.5,172,164.6,154.7,104.5,107.2
2021-08-30,275.5,210.4,286.4,422.9,31.1,219.8,465.8,173.4,154.1,167.7,111.2,101.6
2021-08-31,280.5,204.1,270,398.7,32.5,219.3,435.9,178.1,152.7,176.6,116.1,102.1
2021-09-01,277.8,179.8,245.3,401.3,32.7,223.1,443.2,181.5,161,185.4,123.1,105.8
2021-09-02,273.2,181.8,235.6,419.6,32.6,227.3,450.5,179.8,178,185.6,121.3,106.7
2021-09-03,246.3,172.8,222.2,422.1,30.6,231.5,456.1,176.9,171.7,178.9,119.1,118.5
2021-09-04,235.9,160.8,234.8,408.8,32.8,220.3,455,178.6,165.6,169.3,125.9,119.2
2021-09-05,241.8,160.6,241.7,421.2,30,222.5,424.8,172.1,150.1,150.6,128.3,120
2021-09-06,256.3,185.8,251.3,451.9,33.8,227.7,445.8,165.7,147,159.7,126.6,115.5
2021-09-07,255.7,188.4,261,430.5,33.2,226.1,421.8,168.6,136.3,160.3,111.6,113.5
2021-09-08,255.8,183.4,264.5,423.4,32.5,223,418.9,176.9,150.1,163.7,118.1,117.6
2021-09-09,254.1,191.2,259.4,433.3,31.4,215.1,410.4,186.6,168.2,177.5,124.7,116.6
2021-09-10,222.1,179.5,235.2,422.5,32.4,206.8,398.8,186.6,182,168.6,128.6,117.4
2021-09-11,173.6,143.4,198.9,383.8,30.6,207.7,416.9,183.6,186,176.9,119.6,109.9
2021-09-12,147.4,128,185.4,397.4,27.5,210.2,414.5,187.6,192.8,166.4,122,94.8
2021-09-13,167.2,142.3,201.4,412.1,30.9,216.3,427.3,194,198,178.8,117.3,84.7
2021-09-14,186,151,200,365.1,31.2,208.9,428.4,198.7,191.6,187,95.7,90
2021-09-15,207.2,161.7,207.5,326.4,33.5,197.7,436.3,205.1,209.1,195,91.4,100.1
2021-09-16,214.2,163.1,218,270.4,32.4,184.1,443.6,211.8,225.1,203.6,107.3,104
2021-09-17,214.2,163.1,218,270.4,32.4,184.1,443.6,211.8,225.1,203.6,107.3,104
2021-09-18,235.8,162.2,220.5,334.3,32.3,191.2,459.2,209.3,240.1,216.2,107.4,114.2
2021-09-19,253.6,163.9,215.2,373.4,29.5,202,444,205,231,209.8,118.6,111.5
2021-09-20,257.4,186.4,224.7,407.9,31.6,210.3,463.6,202.1,216.5,219.4,118.6,105.2
2021-09-21,228.4,189,219.7,413.5,30.4,212,452.3,205.8,190.4,205.7,118.6,101.1
2021-09-22,206.7,156.7,193,380.6,32,215.7,443,197.2,182.9,205,112.8,103.9
2021-09-23,161.6,140.9,187.6,367,29.5,219.3,442.5,197.7,185.7,204,107.3,108.3
2021-09-24,160.2,140.3,189.2,346.4,30,215.7,440,192,191.5,207.9,113.8,109.6
2021-09-25,173.7,149,201,349.5,31.3,207.7,445,194.7,201.9,206.7,119.7,111
2021-09-26,180.9,140.5,199.9,357.4,29.2,203.5,429,182.9,183.4,192.6,122.6,106.9
